organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Adhesion,Coverage,Uniformity,Timestamp
12.0,3.0,40.0,170.0,4.5,60.0,0.3372273,0.33649015,0.37423995,2026-01-24-12:15:53
1.0,4.5,40.0,210.0,4.5,60.0,0.32078466,0.34062806,0.46180505,2026-01-24-12:15:53
5.0,5.0,40.0,40.0,7.5,60.0,0.34982756,0.23725371,0.46184734,2026-01-24-12:15:53
21.0,5.0,40.0,280.0,4.5,35.0,0.46908867,0.37286946,0.50662565,2026-01-24-12:15:56
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:15:56
21.0,5.0,40.0,260.0,4.0,35.0,0.45566505,0.35199508,0.497537,2026-01-24-12:15:56
21.0,4.5,40.0,260.0,5.0,60.0,0.45923293,0.4442611,0.4791696,2026-01-24-12:15:56
12.0,5.0,40.0,270.0,5.0,60.0,0.4210345,0.42805418,0.5074385,2026-01-24-12:15:56
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:15:58
30.0,5.0,40.0,280.0,9.0,40.0,0.5987685,0.4625665,0.53876853,2026-01-24-12:15:58
30.0,5.0,40.0,270.0,7.5,60.0,0.5702956,0.5044951,0.5252956,2026-01-24-12:15:58
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:15:58
30.0,5.0,40.0,260.0,8.5,60.0,0.5846798,0.5065887,0.52967983,2026-01-24-12:15:58
30.0,5.0,40.0,280.0,8.5,40.0,0.590197,0.45720935,0.5351971,2026-01-24-12:16:00
30.0,3.7,40.0,280.0,8.5,60.0,0.5583603,0.52383006,0.46887052,2026-01-24-12:16:00
30.0,1.7,40.0,80.0,8.5,60.0,0.4542083,0.35141626,0.31165728,2026-01-24-12:16:00
30.0,0.5,40.0,10.0,8.5,60.0,0.4055102,0.29107141,0.23112246,2026-01-24-12:16:00
30.0,4.4,40.0,280.0,8.5,60.0,0.5755032,0.52383006,0.5045848,2026-01-24-12:16:00
30.0,3.4,40.0,280.0,9.0,60.0,0.5595848,0.5291872,0.45713586,2026-01-24-12:16:03
30.0,2.3,40.0,280.0,9.0,60.0,0.532646,0.5291872,0.4010134,2026-01-24-12:16:03
30.0,5.0,40.0,280.0,9.0,50.0,0.5987685,0.49587682,0.53876853,2026-01-24-12:16:03
30.0,3.6,40.0,280.0,9.0,60.0,0.56448275,0.5291872,0.46733996,2026-01-24-12:16:03
30.0,1.5,40.0,280.0,9.0,60.0,0.5130542,0.5291872,0.36019707,2026-01-24-12:16:03
30.0,5.0,40.0,280.0,9.0,25.0,0.5987685,0.41260102,0.53876853,2026-01-24-12:16:06
30.0,5.0,40.0,280.0,9.0,55.0,0.5987685,0.512532,0.53876853,2026-01-24-12:16:06
30.0,5.0,40.0,280.0,9.0,30.0,0.5987685,0.42925617,0.53876853,2026-01-24-12:16:06
30.0,5.0,40.0,280.0,9.0,10.0,0.5987685,0.3626355,0.53876853,2026-01-24-12:16:06
30.0,1.1,40.0,280.0,9.0,60.0,0.5032583,0.5291872,0.33978888,2026-01-24-12:16:06
30.0,2.6,40.0,280.0,9.0,60.0,0.5399929,0.5291872,0.41631955,2026-01-24-12:16:08
30.0,5.0,40.0,280.0,9.0,35.0,0.5987685,0.44591135,0.53876853,2026-01-24-12:16:08
30.0,3.2,40.0,280.0,9.0,60.0,0.55468684,0.5291872,0.44693178,2026-01-24-12:16:08
30.0,5.0,40.0,160.0,9.0,60.0,0.565665,0.4257389,0.50566506,2026-01-24-12:16:08
30.0,0.1,40.0,280.0,9.0,60.0,0.47876847,0.5291872,0.2887685,2026-01-24-12:16:08
30.0,4.2,40.0,280.0,9.0,60.0,0.5791766,0.5291872,0.4979522,2026-01-24-12:16:12
30.0,2.4,40.0,280.0,9.0,60.0,0.53509504,0.5291872,0.40611544,2026-01-24-12:16:12
30.0,4.0,40.0,280.0,9.0,60.0,0.57427865,0.5291872,0.48774806,2026-01-24-12:16:12
30.0,1.9,40.0,280.0,9.0,60.0,0.5228501,0.5291872,0.38060522,2026-01-24-12:16:12
30.0,0.2,40.0,280.0,9.0,60.0,0.48121744,0.5291872,0.29387054,2026-01-24-12:16:12
30.0,5.0,40.0,280.0,9.0,45.0,0.5987685,0.4792217,0.53876853,2026-01-24-12:16:15
30.0,2.7,40.0,280.0,9.0,60.0,0.5424419,0.5291872,0.4214216,2026-01-24-12:16:15
30.0,0.3,40.0,280.0,9.0,60.0,0.48366642,0.5291872,0.29897258,2026-01-24-12:16:15
30.0,0.4,40.0,280.0,9.0,60.0,0.4861154,0.5291872,0.30407462,2026-01-24-12:16:15
30.0,0.7,40.0,280.0,9.0,60.0,0.49346235,0.5291872,0.31938073,2026-01-24-12:16:15
30.0,5.0,40.0,280.0,9.0,20.0,0.5987685,0.39594582,0.53876853,2026-01-24-12:16:19
30.0,5.0,40.0,280.0,9.0,15.0,0.5987685,0.37929064,0.53876853,2026-01-24-12:16:19
30.0,5.0,40.0,270.0,8.5,55.0,0.5874384,0.4987266,0.53243846,2026-01-24-12:16:19
30.0,2.9,40.0,280.0,9.0,60.0,0.5473399,0.5291872,0.43162566,2026-01-24-12:16:19
30.0,4.6,40.0,270.0,9.0,50.0,0.5862139,0.48760095,0.5156017,2026-01-24-12:16:19
30.0,5.0,40.0,30.0,9.0,60.0,0.529803,0.31366995,0.469803,2026-01-24-12:16:22
30.0,5.0,40.0,120.0,9.0,60.0,0.5546305,0.39125618,0.49463058,2026-01-24-12:16:22
30.0,5.0,40.0,60.0,9.0,60.0,0.53807884,0.33953202,0.47807887,2026-01-24-12:16:22
30.0,1.6,40.0,280.0,9.0,60.0,0.51550317,0.5291872,0.3652991,2026-01-24-12:16:22
30.0,5.0,40.0,50.0,9.0,60.0,0.5353202,0.33091134,0.47532025,2026-01-24-12:16:22
30.0,4.4,40.0,270.0,9.0,45.0,0.58131593,0.47111824,0.5053976,2026-01-24-12:16:25
30.0,4.9,40.0,270.0,9.0,25.0,0.5935609,0.40518722,0.5309078,2026-01-24-12:16:25
30.0,5.0,40.0,270.0,9.0,30.0,0.59600985,0.42166996,0.5360099,2026-01-24-12:16:25
30.0,0.8,40.0,270.0,9.0,10.0,0.4931527,0.35573894,0.32172418,2026-01-24-12:16:25
30.0,0.9,40.0,270.0,9.0,20.0,0.49560168,0.38870445,0.3268262,2026-01-24-12:16:25
30.0,4.9,40.0,280.0,9.0,60.0,0.5963195,0.5291872,0.53366643,2026-01-24-12:16:29
30.0,4.9,40.0,120.0,9.0,20.0,0.55218154,0.28008375,0.48952848,2026-01-24-12:16:29
30.0,2.1,40.0,280.0,9.0,60.0,0.52774805,0.5291872,0.39080933,2026-01-24-12:16:29
30.0,1.0,40.0,280.0,9.0,60.0,0.5008093,0.5291872,0.33468688,2026-01-24-12:16:29
30.0,2.2,40.0,280.0,9.0,60.0,0.5301971,0.5291872,0.39591137,2026-01-24-12:16:29
30.0,5.0,40.0,280.0,7.5,50.0,0.5730542,0.47980538,0.52805424,2026-01-24-12:16:32
30.0,4.9,40.0,280.0,7.5,50.0,0.5706052,0.47980538,0.52295214,2026-01-24-12:16:32
30.0,5.0,40.0,280.0,8.5,45.0,0.590197,0.47386456,0.5351971,2026-01-24-12:16:32
30.0,4.9,40.0,280.0,8.0,55.0,0.57917666,0.5018177,0.5265236,2026-01-24-12:16:32
30.0,5.0,40.0,280.0,8.5,30.0,0.590197,0.42389902,0.5351971,2026-01-24-12:16:32
30.0,4.9,40.0,280.0,9.0,45.0,0.5963195,0.4792217,0.53366643,2026-01-24-12:16:36
30.0,5.0,40.0,280.0,7.5,55.0,0.5730542,0.4964606,0.52805424,2026-01-24-12:16:36
30.0,5.0,40.0,280.0,8.0,55.0,0.58162564,0.5018177,0.5316256,2026-01-24-12:16:36
30.0,5.0,40.0,280.0,9.0,55.0,0.5987685,0.512532,0.53876853,2026-01-24-12:16:36
30.0,4.6,40.0,280.0,9.0,60.0,0.5889725,0.5291872,0.5183603,2026-01-24-12:16:36
30.0,5.0,40.0,280.0,8.5,55.0,0.590197,0.50717485,0.5351971,2026-01-24-12:16:39
30.0,5.0,40.0,280.0,7.0,55.0,0.56448275,0.49110344,0.5244828,2026-01-24-12:16:39
30.0,1.2,40.0,280.0,9.0,60.0,0.50570726,0.5291872,0.34489092,2026-01-24-12:16:39
7.0,1.2,40.0,230.0,7.5,35.0,0.32174173,0.32759854,0.32038352,2026-01-24-12:16:39
30.0,3.5,40.0,280.0,9.0,60.0,0.5620338,0.5291872,0.46223786,2026-01-24-12:16:39
7.0,4.9,40.0,280.0,9.0,60.0,0.44676286,0.46573895,0.53366643,2026-01-24-12:16:42
15.0,4.9,40.0,280.0,7.5,60.0,0.4763934,0.47173646,0.52295214,2026-01-24-12:16:42
17.0,4.9,40.0,280.0,6.5,60.0,0.47373328,0.46653944,0.5158093,2026-01-24-12:16:42
8.0,4.9,40.0,280.0,6.5,60.0,0.41853625,0.44171187,0.5158093,2026-01-24-12:16:42
9.0,4.9,40.0,280.0,4.5,60.0,0.39659044,0.4230419,0.50152355,2026-01-24-12:16:42
30.0,4.9,40.0,250.00002,9.0,60.0,0.58804363,0.50332516,0.52539057,2026-01-24-12:16:45
30.0,4.9,40.0,219.99998,9.0,60.0,0.57976776,0.47746307,0.5171147,2026-01-24-12:16:45
30.0,5.0,40.0,90.0,9.0,60.0,0.54635465,0.36539412,0.48635474,2026-01-24-12:16:45
1.0,0.6,40.0,219.99998,4.0,55.0,0.22160451,0.32827097,0.26201266,2026-01-24-12:16:45
30.0,4.9,40.0,190.0,9.0,60.0,0.5714919,0.45160097,0.50883883,2026-01-24-12:16:45
30.0,1.3,40.0,280.0,9.0,60.0,0.50815624,0.5291872,0.349993,2026-01-24-12:16:49
30.0,4.9,40.0,270.0,8.5,60.0,0.5849894,0.5152094,0.52733636,2026-01-24-12:16:49
30.0,3.1,40.0,280.0,9.0,60.0,0.55223787,0.5291872,0.44182977,2026-01-24-12:16:49
30.0,4.9,40.0,260.0,9.0,60.0,0.59080225,0.51194584,0.5281492,2026-01-24-12:16:49
30.0,5.0,35.0,280.0,9.0,60.0,0.5654351,0.5291872,0.47210184,2026-01-24-12:16:49
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:16:51
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:16:51
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:16:51
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:16:51
7.0,0.2,40.0,30.0,9.0,20.0,0.26269528,0.15146305,0.22490501,2026-01-24-12:16:51
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:16:54
30.0,4.9,40.0,280.0,8.0,60.0,0.57917666,0.5184729,0.5265236,2026-01-24-12:16:54
30.0,4.9,40.0,110.0,9.0,60.0,0.5494229,0.3826355,0.48676986,2026-01-24-12:16:54
30.0,4.9,40.0,150.0,9.0,60.0,0.5604574,0.41711822,0.49780434,2026-01-24-12:16:54
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:16:54
30.0,5.0,40.0,270.0,9.0,45.0,0.59600985,0.47111824,0.5360099,2026-01-24-12:16:57
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:16:57
30.0,4.9,40.0,270.0,9.0,50.0,0.5935609,0.48760095,0.5309078,2026-01-24-12:16:57
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:16:57
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:16:57
30.0,1.4,40.0,280.0,9.0,60.0,0.5106052,0.5291872,0.35509503,2026-01-24-12:17:00
30.0,3.8,40.0,280.0,9.0,60.0,0.5693807,0.5291872,0.477544,2026-01-24-12:17:00
6.0,5.0,40.0,280.0,9.0,60.0,0.44270936,0.46298033,0.53876853,2026-01-24-12:17:00
30.0,4.3,40.0,280.0,9.0,60.0,0.5816256,0.5291872,0.50305426,2026-01-24-12:17:00
30.0,2.0,40.0,280.0,9.0,60.0,0.5252991,0.5291872,0.38570726,2026-01-24-12:17:00
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:04
24.0,5.0,40.0,280.0,4.0,60.0,0.47847292,0.45906407,0.5030542,2026-01-24-12:17:04
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:04
11.0,5.0,40.0,280.0,4.0,60.0,0.4035468,0.423202,0.5030542,2026-01-24-12:17:04
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:04
30.0,3.9,40.0,280.0,9.0,60.0,0.5718297,0.5291872,0.48264605,2026-01-24-12:17:07
30.0,2.8,40.0,280.0,9.0,60.0,0.5448909,0.5291872,0.4265236,2026-01-24-12:17:07
30.0,2.8,40.0,100.0,9.0,60.0,0.49523574,0.3740148,0.3768684,2026-01-24-12:17:07
30.0,3.3,40.0,280.0,9.0,60.0,0.5571358,0.5291872,0.4520338,2026-01-24-12:17:07
30.0,4.7,40.0,280.0,9.0,60.0,0.59142154,0.5291872,0.5234624,2026-01-24-12:17:07
25.0,5.0,40.0,280.0,4.5,60.0,0.49243844,0.46717983,0.50662565,2026-01-24-12:17:10
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:10
30.0,2.5,40.0,280.0,9.0,60.0,0.537544,0.5291872,0.41121748,2026-01-24-12:17:10
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:10
30.0,5.0,40.0,270.0,9.0,15.0,0.59600985,0.37222165,0.5360099,2026-01-24-12:17:10
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:17:13
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:17:13
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:13
10.0,5.0,40.0,280.0,4.5,60.0,0.40487686,0.42580053,0.50662565,2026-01-24-12:17:13
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:13
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:17
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:17
30.0,1.8,40.0,280.0,9.0,60.0,0.5204011,0.5291872,0.3755032,2026-01-24-12:17:17
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:17
6.0,4.9,40.0,280.0,9.0,35.0,0.44026038,0.37970445,0.53366643,2026-01-24-12:17:17
30.0,4.5,40.0,280.0,9.0,60.0,0.58652353,0.5291872,0.5132583,2026-01-24-12:17:20
30.0,4.7,40.0,270.0,9.0,45.0,0.5886629,0.47111824,0.5207038,2026-01-24-12:17:20
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:20
30.0,5.0,40.0,270.0,9.0,50.0,0.59600985,0.48760095,0.5360099,2026-01-24-12:17:20
15.0,5.0,40.0,280.0,7.5,60.0,0.47884238,0.47173646,0.52805424,2026-01-24-12:17:20
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:23
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:23
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:17:23
13.0,5.0,40.0,280.0,4.0,60.0,0.4150739,0.42871922,0.5030542,2026-01-24-12:17:23
30.0,4.1,40.0,280.0,9.0,60.0,0.5767276,0.5291872,0.49285015,2026-01-24-12:17:23
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:26
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:26
11.0,4.6,40.0,90.0,5.0,60.0,0.35567206,0.27012318,0.43737513,2026-01-24-12:17:26
5.0,1.7,35.0,200.0,10.0,40.0,0.31343654,0.340867,0.30003282,2026-01-24-12:17:26
30.0,5.0,40.0,260.0,8.0,60.0,0.5761084,0.50123155,0.5261084,2026-01-24-12:17:26
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:29
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:29
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:17:29
26.0,5.0,40.0,280.0,9.0,60.0,0.5727586,0.5181527,0.53876853,2026-01-24-12:17:29
30.0,5.0,30.0,280.0,9.0,60.0,0.5321018,0.5291872,0.40543517,2026-01-24-12:17:29
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:17:33
30.0,5.0,40.0,240.0,9.0,60.0,0.587734,0.49470446,0.52773404,2026-01-24-12:17:33
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:33
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:33
26.0,4.5,25.0,280.0,11.0,10.0,0.49361718,0.37302956,0.33264604,2026-01-24-12:17:33
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:17:36
26.0,4.9,40.0,280.0,9.0,40.0,0.57030964,0.45153204,0.53366643,2026-01-24-12:17:36
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:36
30.0,4.5,25.0,280.0,7.5,60.0,0.4608093,0.51311576,0.30764604,2026-01-24-12:17:36
14.0,5.0,40.0,280.0,3.5,60.0,0.4134483,0.4261207,0.4994828,2026-01-24-12:17:36
30.0,5.0,40.0,280.0,8.0,60.0,0.58162564,0.5184729,0.5316256,2026-01-24-12:17:40
30.0,5.0,40.0,280.0,7.5,60.0,0.5730542,0.51311576,0.52805424,2026-01-24-12:17:40
16.0,5.0,40.0,280.0,7.5,60.0,0.48512316,0.47449508,0.52805424,2026-01-24-12:17:40
19.0,5.0,40.0,280.0,5.0,60.0,0.4651724,0.45598525,0.5101971,2026-01-24-12:17:40
5.0,1.7,30.0,200.0,7.5,40.0,0.24648252,0.31408128,0.22673352,2026-01-24-12:17:40
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-24-12:17:43
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:17:43
30.0,3.0,40.0,280.0,8.0,60.0,0.53264606,0.5184729,0.4295848,2026-01-24-12:17:43
20.0,5.0,40.0,280.0,9.0,60.0,0.53374386,0.501601,0.53876853,2026-01-24-12:17:43
30.0,0.6,40.0,280.0,8.0,60.0,0.47387055,0.5184729,0.30713585,2026-01-24-12:17:43
30.0,5.0,40.0,280.0,7.0,60.0,0.56448275,0.5077586,0.5244828,2026-01-24-12:17:46
30.0,5.0,40.0,280.0,8.5,60.0,0.590197,0.52383006,0.5351971,2026-01-24-12:17:46
30.0,5.0,40.0,300.0,7.0,60.0,0.57,0.52500004,0.53000003,2026-01-24-12:17:46
22.0,4.5,35.0,300.0,5.5,10.0,0.45082566,0.3168596,0.42880952,2026-01-24-12:17:46
22.0,5.0,40.0,280.0,5.5,60.0,0.4908867,0.46961826,0.5137685,2026-01-24-12:17:46
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:17:50
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-24-12:17:50
23.0,5.0,40.0,300.0,8.0,60.0,0.5426601,0.516404,0.5371429,2026-01-24-12:17:50
6.0,5.0,40.0,300.0,9.0,50.0,0.4482266,0.44622168,0.5442858,2026-01-24-12:17:50
30.0,5.0,40.0,300.0,7.5,55.0,0.57857144,0.51335716,0.5335715,2026-01-24-12:17:50
30.0,5.0,40.0,300.0,8.0,60.0,0.5871429,0.5357143,0.5371429,2026-01-24-12:17:53
30.0,5.0,40.0,300.0,9.0,50.0,0.6042857,0.5124286,0.5442858,2026-01-24-12:17:53
27.0,5.0,40.0,300.0,9.0,60.0,0.58477837,0.5381527,0.5442858,2026-01-24-12:17:53
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-24-12:17:53
28.0,5.0,40.0,300.0,7.5,60.0,0.5660099,0.52483994,0.5335715,2026-01-24-12:17:53
30.0,5.0,40.0,300.0,7.0,60.0,0.57,0.52500004,0.53000003,2026-01-24-12:17:55
29.0,5.0,40.0,300.0,6.0,60.0,0.54679805,0.5115271,0.5228572,2026-01-24-12:17:55
29.0,0.8,40.0,180.0,5.5,40.0,0.4023399,0.34299752,0.27189654,2026-01-24-12:17:55
29.0,4.9,40.0,280.0,5.0,40.0,0.52183676,0.41695076,0.505095,2026-01-24-12:17:55
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-24-12:17:55
30.0,4.9,40.0,300.0,7.0,60.0,0.567551,0.52500004,0.52489793,2026-01-24-12:17:58
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:17:58
30.0,0.8,35.0,300.0,8.5,60.0,0.4595238,0.5410715,0.27404764,2026-01-24-12:17:58
12.0,0.8,35.0,300.0,5.5,15.0,0.30036122,0.30627337,0.25261906,2026-01-24-12:17:58
30.0,5.0,40.0,300.0,7.0,60.0,0.57,0.52500004,0.53000003,2026-01-24-12:17:58
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:18:00
5.0,5.0,40.0,300.0,7.5,55.0,0.42155167,0.44439164,0.5335715,2026-01-24-12:18:00
10.0,1.8,30.0,140.0,5.0,25.0,0.22831574,0.21077833,0.19674642,2026-01-24-12:18:00
1.0,2.8,25.0,270.0,6.0,60.0,0.21498945,0.40842366,0.22478536,2026-01-24-12:18:00
26.0,2.0,30.0,200.0,10.0,20.0,0.42710534,0.3376946,0.25785595,2026-01-24-12:18:00
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:18:03
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:18:03
7.0,5.0,40.0,300.0,9.0,55.0,0.45472908,0.46598026,0.5442858,2026-01-24-12:18:03
18.0,5.0,40.0,300.0,4.5,55.0,0.45709357,0.44811082,0.5121429,2026-01-24-12:18:03
28.0,4.9,40.0,300.0,7.5,35.0,0.5635609,0.43983993,0.5284694,2026-01-24-12:18:03
30.0,5.0,40.0,300.0,8.5,60.0,0.5957143,0.5410715,0.5407143,2026-01-24-12:18:06
28.0,4.7,40.0,210.0,6.0,20.0,0.5085644,0.30759606,0.48272347,2026-01-24-12:18:06
30.0,5.0,40.0,300.0,9.0,55.0,0.6042857,0.52942854,0.5442858,2026-01-24-12:18:06
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-24-12:18:06
28.0,5.0,40.0,300.0,7.5,60.0,0.5660099,0.52483994,0.5335715,2026-01-24-12:18:06
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-24-12:18:08
30.0,5.0,40.0,300.0,7.5,50.0,0.57857144,0.4963571,0.5335715,2026-01-24-12:18:08
30.0,5.0,40.0,300.0,7.0,50.0,0.57,0.49099997,0.53000003,2026-01-24-12:18:08
30.0,4.9,40.0,300.0,8.5,60.0,0.5932653,0.5410715,0.5356122,2026-01-24-12:18:08
4.0,5.0,40.0,300.0,4.0,50.0,0.3687192,0.38713303,0.50857145,2026-01-24-12:18:08
30.0,5.0,40.0,300.0,8.0,60.0,0.5871429,0.5357143,0.5371429,2026-01-24-12:18:11
30.0,5.0,40.0,300.0,7.5,60.0,0.57857144,0.5303572,0.5335715,2026-01-24-12:18:11
26.0,2.0,30.0,200.0,10.0,10.0,0.42710534,0.30714285,0.25785595,2026-01-24-12:18:11
30.0,5.0,40.0,300.0,9.0,35.0,0.6042857,0.46142855,0.5442858,2026-01-24-12:18:11
26.0,5.0,40.0,300.0,11.0,60.0,0.6113793,0.55682266,0.55857146,2026-01-24-12:18:11
30.0,5.0,40.0,300.0,7.0,60.0,0.57,0.52500004,0.53000003,2026-01-24-12:18:14
26.0,5.0,40.0,300.0,11.0,45.0,0.6113793,0.50582266,0.55857146,2026-01-24-12:18:14
