organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Adhesion,Coverage,Uniformity,Timestamp
20.0,0.3,40.0,260.0,10.0,30.0,0.46426323,0.36169392,0.2504286,2026-01-25-18:21:16
30.0,4.5,40.0,260.0,8.0,60.0,0.45273927,0.49798262,0.49174494,2026-01-25-18:21:16
20.0,5.0,40.0,230.0,8.0,25.0,0.5475773,0.32736835,0.612209,2026-01-25-18:22:05
20.0,5.0,40.0,260.0,8.0,60.0,0.55274975,0.5282829,0.55784523,2026-01-25-18:22:05
20.0,3.5,40.0,260.0,9.0,60.0,0.6520667,0.5143226,0.42029056,2026-01-25-18:22:05
24.0,4.3,40.0,280.0,6.0,25.0,0.56609595,0.39917526,0.56027526,2026-01-25-18:22:05
24.0,0.1,40.0,260.0,5.5,60.0,0.4131045,0.41262716,0.1880213,2026-01-25-18:22:05
4.0,4.3,40.0,280.0,4.5,25.0,0.5042275,0.25046873,0.4477397,2026-01-25-18:22:49
11.0,4.3,40.0,280.0,3.0,25.0,0.35031384,0.3372654,0.3599583,2026-01-25-18:22:49
20.0,2.6,40.0,260.0,9.0,60.0,0.66090995,0.4970076,0.336409,2026-01-25-18:22:49
20.0,2.2,40.0,260.0,9.0,60.0,0.6390119,0.49388155,0.30371204,2026-01-25-18:22:49
20.0,1.4,40.0,260.0,9.0,60.0,0.56221825,0.49535668,0.25217783,2026-01-25-18:22:49
20.0,5.0,40.0,260.0,10.0,60.0,0.5620446,0.59928894,0.5553602,2026-01-25-18:23:43
24.0,5.0,40.0,230.0,6.0,25.0,0.5288979,0.3745376,0.61164933,2026-01-25-18:23:43
20.0,1.1,40.0,260.0,10.0,60.0,0.5292068,0.53189707,0.23558703,2026-01-25-18:23:43
20.0,2.8,40.0,260.0,10.0,60.0,0.66483057,0.5336679,0.35121188,2026-01-25-18:23:43
20.0,3.2,40.0,260.0,10.0,60.0,0.66247797,0.5410603,0.38845637,2026-01-25-18:23:43
24.0,5.0,40.0,230.0,4.0,25.0,0.49693736,0.40688396,0.58630717,2026-01-25-18:24:41
20.0,4.2,40.0,280.0,10.0,60.0,0.6085898,0.59832484,0.48505473,2026-01-25-18:24:41
20.0,0.2,40.0,260.0,10.0,60.0,0.459423,0.53984386,0.21367554,2026-01-25-18:24:41
20.0,2.7,40.0,260.0,10.0,60.0,0.66285443,0.53226006,0.34228182,2026-01-25-18:24:41
20.0,5.0,40.0,280.0,10.0,60.0,0.56549287,0.62801135,0.55535614,2026-01-25-18:24:41
21.0,5.0,40.0,230.0,6.0,25.0,0.5101225,0.35497937,0.60888356,2026-01-25-18:25:34
20.0,3.2,40.0,280.0,10.0,60.0,0.6659262,0.56665015,0.38845238,2026-01-25-18:25:34
20.0,1.8,40.0,280.0,10.0,60.0,0.6065713,0.5474676,0.27250448,2026-01-25-18:25:34
20.0,4.9,40.0,280.0,10.0,60.0,0.5684204,0.6243287,0.5472584,2026-01-25-18:25:34
20.0,4.6,40.0,280.0,10.0,60.0,0.58226526,0.61313015,0.52166116,2026-01-25-18:25:34
24.0,4.9,40.0,230.0,6.0,25.0,0.53070694,0.3708656,0.6077769,2026-01-25-18:26:27
24.0,4.6,40.0,230.0,6.0,25.0,0.5412922,0.3600964,0.5944155,2026-01-25-18:26:27
20.0,1.2,40.0,280.0,10.0,60.0,0.54312056,0.5488443,0.23979874,2026-01-25-18:26:27
20.0,0.4,40.0,280.0,10.0,60.0,0.4733634,0.5547307,0.21612301,2026-01-25-18:26:27
20.0,2.4,40.0,280.0,10.0,60.0,0.6542236,0.5515373,0.31670433,2026-01-25-18:26:27
21.0,4.9,40.0,230.0,6.0,20.0,0.5127842,0.3530884,0.6090756,2026-01-25-18:27:23
20.0,0.5,40.0,280.0,10.0,60.0,0.47981393,0.55404603,0.2178478,2026-01-25-18:27:23
20.0,5.0,40.0,230.0,9.5,20.0,0.55874807,0.32595637,0.6188666,2026-01-25-18:27:23
24.0,0.5,40.0,230.0,6.0,25.0,0.42936635,0.3323032,0.26957527,2026-01-25-18:27:23
23.0,5.0,40.0,280.0,10.0,60.0,0.512742,0.63513327,0.5690237,2026-01-25-18:27:23
23.0,5.0,40.0,80.0,10.0,20.0,0.4782592,0.12737621,0.6272913,2026-01-25-18:28:24
24.0,5.0,40.0,70.0,6.0,20.0,0.50131166,0.13938884,0.6109838,2026-01-25-18:28:24
20.0,5.0,40.0,80.0,10.0,15.0,0.5310101,0.08005886,0.6093446,2026-01-25-18:28:24
23.0,5.0,40.0,170.0,10.0,60.0,0.4937765,0.48460484,0.59080017,2026-01-25-18:28:24
23.0,5.0,40.0,290.0,10.0,60.0,0.5144661,0.64475685,0.569872,2026-01-25-18:28:24
24.0,5.0,40.0,290.0,4.0,60.0,0.5072822,0.48768795,0.53278756,2026-01-25-18:29:19
23.0,4.9,40.0,230.0,9.5,20.0,0.5153878,0.34668806,0.6275621,2026-01-25-18:29:19
20.0,3.2,40.0,290.0,9.5,55.0,0.6695262,0.530692,0.39257357,2026-01-25-18:29:19
23.0,4.5,25.0,290.0,10.0,60.0,0.49243054,0.6261938,0.289795,2026-01-25-18:29:19
23.0,5.0,40.0,230.0,10.0,55.0,0.5041213,0.5462736,0.57876015,2026-01-25-18:29:19
23.0,4.9,40.0,290.0,10.0,55.0,0.5165653,0.6110043,0.5663576,2026-01-25-18:30:19
23.0,4.9,35.0,290.0,10.0,60.0,0.55971235,0.6411124,0.49220222,2026-01-25-18:30:19
23.0,5.0,40.0,130.0,10.0,60.0,0.48687994,0.41763696,0.6053691,2026-01-25-18:30:19
9.0,3.2,40.0,290.0,6.0,55.0,0.4351859,0.3047644,0.35227355,2026-01-25-18:30:19
20.0,3.2,40.0,290.0,9.5,50.0,0.6695262,0.4987232,0.39521924,2026-01-25-18:30:19
15.999999,4.9,35.0,280.0,10.0,60.0,0.61285794,0.5909665,0.41489413,2026-01-25-18:31:11
27.0,4.9,35.0,280.0,10.0,60.0,0.49674523,0.61667997,0.46375287,2026-01-25-18:31:11
20.0,4.9,35.0,290.0,10.0,60.0,0.6132916,0.6376476,0.47540888,2026-01-25-18:31:11
20.0,2.8,40.0,290.0,9.5,60.0,0.6718788,0.5527113,0.35387143,2026-01-25-18:31:11
1.0,4.9,35.0,280.0,5.0,60.0,0.5465833,0.29928023,0.32590225,2026-01-25-18:31:11
24.0,4.9,40.0,130.0,6.0,20.0,0.5134656,0.22909467,0.6263311,2026-01-25-18:32:10
14.0,4.9,35.0,290.0,3.5,60.0,0.31706822,0.4328625,0.2639859,2026-01-25-18:32:10
23.0,4.9,40.0,290.0,9.5,35.0,0.52573264,0.47273648,0.58509666,2026-01-25-18:32:10
20.0,0.6,40.0,290.0,9.5,35.0,0.49063358,0.39223093,0.24096078,2026-01-25-18:32:10
20.0,3.0,40.0,290.0,10.0,60.0,0.6708367,0.5735458,0.3704131,2026-01-25-18:32:10
19.0,4.9,35.0,280.0,3.0,60.0,0.3742207,0.47010306,0.33633375,2026-01-25-18:33:08
23.0,5.0,35.0,290.0,10.0,60.0,0.5542164,0.64475685,0.4970382,2026-01-25-18:33:08
26.0,4.9,35.0,280.0,10.0,60.0,0.5053927,0.6226453,0.4755239,2026-01-25-18:33:08
20.0,5.0,40.0,130.0,7.5,20.0,0.5206283,0.15708405,0.6292614,2026-01-25-18:33:08
30.0,5.0,40.0,280.0,7.5,60.0,0.4474317,0.5073497,0.49012414,2026-01-25-18:33:08
20.0,4.6,35.0,290.0,10.0,60.0,0.63112724,0.6264843,0.45021987,2026-01-25-18:34:10
23.0,4.5,35.0,280.0,10.0,55.0,0.57783496,0.5864726,0.4713543,2026-01-25-18:34:10
20.0,4.2,35.0,290.0,10.0,60.0,0.64810765,0.61153996,0.41415763,2026-01-25-18:34:10
26.0,4.9,40.0,290.0,10.0,60.0,0.46396974,0.6291225,0.5490699,2026-01-25-18:34:10
21.0,5.0,40.0,130.0,6.5,20.0,0.5069839,0.18357897,0.6316501,2026-01-25-18:34:10
20.0,4.3,35.0,280.0,10.0,60.0,0.6431619,0.6019748,0.42254034,2026-01-25-18:35:09
20.0,4.1,35.0,280.0,10.0,60.0,0.64879143,0.59472966,0.40396518,2026-01-25-18:35:09
24.0,5.0,40.0,130.0,5.5,20.0,0.50795615,0.24032958,0.6251074,2026-01-25-18:35:09
20.0,3.5,35.0,280.0,10.0,60.0,0.6436093,0.57494324,0.34662712,2026-01-25-18:35:09
5.0,5.0,35.0,290.0,10.0,60.0,0.42074782,0.48119977,0.35618255,2026-01-25-18:35:09
15.999999,3.0,40.0,290.0,9.5,60.0,0.6656807,0.5280062,0.32264486,2026-01-25-18:36:09
20.0,3.0,35.0,280.0,10.0,60.0,0.61345404,0.5618659,0.29945213,2026-01-25-18:36:09
23.0,4.9,40.0,180.0,10.0,40.0,0.49759984,0.37723014,0.6131376,2026-01-25-18:36:09
24.0,4.9,40.0,270.0,5.0,20.0,0.52735144,0.43093863,0.59001046,2026-01-25-18:36:09
24.0,5.0,40.0,130.0,5.0,45.0,0.5014045,0.24742617,0.602994,2026-01-25-18:36:09
26.0,5.0,35.0,270.0,10.0,60.0,0.49904367,0.61932,0.4770044,2026-01-25-18:37:18
25.0,3.0,40.0,270.0,4.5,60.0,0.60406125,0.40473238,0.42276675,2026-01-25-18:37:18
20.0,3.2,35.0,270.0,10.0,60.0,0.6263169,0.55409807,0.31779176,2026-01-25-18:37:18
20.0,2.8,35.0,290.0,10.0,60.0,0.59789944,0.5690362,0.28221554,2026-01-25-18:37:18
23.0,5.0,40.0,270.0,10.0,60.0,0.51101786,0.6247645,0.568748,2026-01-25-18:37:18
25.0,4.9,40.0,230.0,5.5,20.0,0.52470917,0.3841782,0.6046477,2026-01-25-18:38:14
25.0,5.0,40.0,130.0,6.0,20.0,0.50559264,0.24429561,0.6238006,2026-01-25-18:38:14
23.0,5.0,40.0,250.00002,10.0,60.0,0.50756955,0.60179836,0.5698395,2026-01-25-18:38:14
25.0,4.9,40.0,270.0,5.5,10.0,0.5316057,0.42344865,0.6060245,2026-01-25-18:38:14
23.0,5.0,40.0,100.0,10.0,60.0,0.4817075,0.36826515,0.6148796,2026-01-25-18:38:14
23.0,4.9,40.0,100.0,10.0,10.0,0.48380673,0.13188836,0.6232327,2026-01-25-18:39:15
7.0,4.9,40.0,290.0,10.0,60.0,0.38465878,0.4963562,0.4093496,2026-01-25-18:39:15
20.0,0.7,35.0,280.0,10.0,60.0,0.4540522,0.5524982,0.15535015,2026-01-25-18:39:15
20.0,4.0,35.0,280.0,10.0,60.0,0.65032357,0.59120095,0.39452696,2026-01-25-18:39:15
17.0,3.0,40.0,290.0,6.5,60.0,0.559742,0.4334341,0.32447046,2026-01-25-18:39:15
23.0,5.0,40.0,130.0,9.5,40.0,0.49604726,0.28099367,0.63294774,2026-01-25-18:40:20
23.0,5.0,40.0,150.0,10.0,60.0,0.4903282,0.45127743,0.59814787,2026-01-25-18:40:20
26.0,4.9,40.0,270.0,10.0,55.0,0.46052146,0.58564216,0.5510267,2026-01-25-18:40:20
20.0,3.0,40.0,270.0,9.5,30.0,0.66926426,0.35801655,0.4035522,2026-01-25-18:40:20
20.0,4.5,35.0,10.0,10.0,60.0,0.5880303,0.23844168,0.49286819,2026-01-25-18:40:20
20.0,2.7,35.0,290.0,10.0,55.0,0.58848006,0.5369205,0.2748792,2026-01-25-18:41:25
20.0,3.0,40.0,290.0,8.5,60.0,0.66822284,0.5210726,0.37351626,2026-01-25-18:41:25
23.0,4.9,40.0,130.0,9.5,15.0,0.49814644,0.18420331,0.63851285,2026-01-25-18:41:25
27.0,5.0,40.0,290.0,10.0,60.0,0.4543783,0.6259801,0.5384033,2026-01-25-18:41:25
23.0,5.0,40.0,140.0,10.0,60.0,0.48860407,0.43444934,0.6018059,2026-01-25-18:41:25
21.0,4.9,40.0,130.0,7.0,40.0,0.520855,0.19536844,0.6170123,2026-01-25-18:42:31
20.0,4.2,35.0,280.0,10.0,55.0,0.6463835,0.5682857,0.41559198,2026-01-25-18:42:31
20.0,3.0,40.0,290.0,10.5,40.0,0.6665557,0.46870953,0.38056475,2026-01-25-18:42:31
20.0,4.2,35.0,270.0,10.0,20.0,0.64465934,0.36416888,0.46095788,2026-01-25-18:42:31
20.0,0.8,35.0,280.0,10.0,55.0,0.4535349,0.5216564,0.16026925,2026-01-25-18:42:31
20.0,3.0,40.0,290.0,7.0,40.0,0.639156,0.3763454,0.38166344,2026-01-25-18:43:42
13.0,4.9,40.0,290.0,5.5,60.0,0.31590396,0.4298111,0.4253128,2026-01-25-18:43:42
27.0,5.0,25.0,270.0,10.0,60.0,0.48037273,0.6142704,0.2829599,2026-01-25-18:43:42
2.0,4.9,40.0,290.0,5.5,60.0,0.49979264,0.31842813,0.45870772,2026-01-25-18:43:42
3.0,4.9,40.0,290.0,5.5,60.0,0.48298776,0.322031,0.44199398,2026-01-25-18:43:42
20.0,4.9,35.0,290.0,10.5,60.0,0.6090106,0.6520439,0.4823903,2026-01-25-18:44:40
20.0,4.0,40.0,290.0,9.5,60.0,0.6265593,0.5879444,0.46866375,2026-01-25-18:44:40
15.999999,4.0,35.0,290.0,10.0,60.0,0.6596202,0.5750545,0.32852513,2026-01-25-18:44:40
26.0,4.9,25.0,270.0,10.5,60.0,0.47422126,0.6300087,0.29098216,2026-01-25-18:44:40
20.0,1.3,40.0,290.0,9.5,60.0,0.557404,0.5403038,0.24703804,2026-01-25-18:44:40
22.0,4.9,35.0,270.0,5.0,60.0,0.5472093,0.4693695,0.39845553,2026-01-25-18:45:46
29.0,4.9,35.0,270.0,5.0,60.0,0.53067327,0.44674352,0.34266886,2026-01-25-18:45:46
23.0,5.0,40.0,30.0,10.0,60.0,0.46963853,0.27127448,0.62358236,2026-01-25-18:45:46
23.0,5.0,40.0,180.0,9.5,25.0,0.50466794,0.29343325,0.6392824,2026-01-25-18:45:46
28.0,3.2,40.0,270.0,6.5,60.0,0.5443728,0.42743015,0.47768408,2026-01-25-18:45:46
25.0,4.6,40.0,130.0,5.5,10.0,0.51718175,0.24733683,0.6039806,2026-01-25-18:46:59
15.999999,2.8,40.0,280.0,9.5,60.0,0.6630225,0.5080458,0.3096436,2026-01-25-18:46:59
26.0,5.0,35.0,290.0,10.5,60.0,0.49803126,0.6471633,0.48510987,2026-01-25-18:46:59
28.0,5.0,40.0,130.0,6.5,25.0,0.45587498,0.26582262,0.58996916,2026-01-25-18:46:59
20.0,5.0,40.0,290.0,10.5,60.0,0.562936,0.6556884,0.55368537,2026-01-25-18:46:59
15.0,4.9,40.0,130.0,6.5,25.0,0.36816388,0.11476305,0.53756535,2026-01-25-18:47:56
20.0,5.0,35.0,280.0,10.5,60.0,0.60096216,0.64240766,0.4895038,2026-01-25-18:47:56
20.0,5.0,25.0,290.0,10.5,60.0,0.5923787,0.6556884,0.2988326,2026-01-25-18:47:56
20.0,3.3,40.0,290.0,9.5,60.0,0.6665287,0.5651422,0.40070778,2026-01-25-18:47:56
15.999999,4.1,35.0,290.0,10.0,50.0,0.6575609,0.51735014,0.34177655,2026-01-25-18:47:56
20.0,5.0,40.0,50.0,10.5,60.0,0.52155674,0.2837155,0.6073918,2026-01-25-18:49:05
21.0,4.9,40.0,50.0,6.5,20.0,0.49585253,0.072340846,0.59475833,2026-01-25-18:49:05
20.0,3.0,40.0,280.0,9.5,60.0,0.67098844,0.54554105,0.37138012,2026-01-25-18:49:05
6.0,5.0,35.0,290.0,10.5,60.0,0.42498845,0.5042937,0.35345596,2026-01-25-18:49:05
6.0,5.0,25.0,280.0,10.5,60.0,0.41295674,0.48805544,0.16108824,2026-01-25-18:49:05
21.0,5.0,40.0,40.0,7.0,20.0,0.502676,0.05620326,0.59931624,2026-01-25-18:50:12
25.0,4.9,40.0,40.0,6.0,10.0,0.49159294,0.117612794,0.57146555,2026-01-25-18:50:12
24.0,4.9,40.0,30.0,5.5,45.0,0.49252382,0.09613529,0.6024289,2026-01-25-18:50:12
20.0,3.5,25.0,270.0,10.0,60.0,0.44534323,0.5618999,0.16894749,2026-01-25-18:50:12
20.0,3.2,40.0,270.0,9.5,60.0,0.666078,0.53777325,0.38999185,2026-01-25-18:50:12
15.999999,3.3,35.0,290.0,10.0,55.0,0.6457605,0.5221442,0.27249458,2026-01-25-18:51:20
23.0,5.0,40.0,100.0,9.5,20.0,0.49087483,0.14982967,0.6366653,2026-01-25-18:51:20
20.0,1.7,40.0,290.0,9.5,60.0,0.6000832,0.54009634,0.26886266,2026-01-25-18:51:20
20.0,4.7,35.0,290.0,10.0,60.0,0.62549037,0.6302309,0.45881954,2026-01-25-18:51:20
15.999999,1.7,35.0,290.0,10.0,55.0,0.49770862,0.49709836,0.2003838,2026-01-25-18:51:20
26.0,4.7,40.0,180.0,10.5,20.0,0.44567007,0.312244,0.61449033,2026-01-25-18:52:23
24.0,4.7,40.0,230.0,5.5,20.0,0.5332974,0.37395418,0.60139406,2026-01-25-18:52:23
15.999999,4.0,35.0,290.0,9.5,40.0,0.6443197,0.4339974,0.33363006,2026-01-25-18:52:23
26.0,5.0,35.0,250.00002,10.5,55.0,0.4911347,0.5901896,0.48963732,2026-01-25-18:52:23
20.0,4.7,40.0,290.0,10.5,60.0,0.5743455,0.6446272,0.52872616,2026-01-25-18:52:23
25.0,4.0,35.0,290.0,5.0,50.0,0.6030322,0.4227918,0.36174116,2026-01-25-18:53:23
23.0,5.0,40.0,180.0,8.5,10.0,0.5197327,0.26662597,0.651894,2026-01-25-18:53:23
20.0,5.0,30.0,290.0,10.5,60.0,0.63407433,0.6556884,0.3488326,2026-01-25-18:53:23
15.999999,4.0,35.0,290.0,9.0,45.0,0.62649053,0.44601813,0.320739,2026-01-25-18:53:23
20.0,5.0,35.0,290.0,10.5,60.0,0.6026863,0.6556884,0.49035206,2026-01-25-18:53:23
15.999999,2.7,40.0,290.0,8.5,10.0,0.6247418,0.29592898,0.3613384,2026-01-25-18:54:32
24.0,3.6,40.0,270.0,5.5,10.0,0.6021499,0.37979516,0.5348041,2026-01-25-18:54:32
20.0,2.4,35.0,290.0,10.0,50.0,0.55836844,0.5007225,0.25235954,2026-01-25-18:54:32
28.0,4.7,40.0,180.0,8.0,10.0,0.4474146,0.29810348,0.60308796,2026-01-25-18:54:32
21.0,5.0,40.0,180.0,5.5,10.0,0.48468778,0.28789946,0.62918663,2026-01-25-18:54:32
20.0,4.9,30.0,290.0,10.5,60.0,0.6346895,0.6520439,0.3410069,2026-01-25-18:55:32
23.0,5.0,30.0,290.0,10.0,60.0,0.5856044,0.64475685,0.35605222,2026-01-25-18:55:32
20.0,3.6,40.0,290.0,9.5,60.0,0.65271986,0.57428265,0.42982554,2026-01-25-18:55:32
20.0,4.7,30.0,280.0,10.5,60.0,0.63148427,0.6312715,0.32384142,2026-01-25-18:55:32
15.999999,4.2,35.0,270.0,10.0,60.0,0.65113187,0.5472667,0.34587908,2026-01-25-18:55:32
20.0,3.3,30.0,290.0,10.5,60.0,0.5324092,0.59586334,0.1961465,2026-01-25-18:56:32
20.0,4.0,30.0,290.0,10.5,60.0,0.5989938,0.6186656,0.2621977,2026-01-25-18:56:32
20.0,4.1,30.0,290.0,10.0,60.0,0.61072487,0.6078776,0.26505193,2026-01-25-18:56:32
20.0,3.2,30.0,290.0,10.5,60.0,0.52208316,0.59307706,0.18682674,2026-01-25-18:56:32
23.0,5.0,40.0,180.0,8.5,20.0,0.5197327,0.27219906,0.64540255,2026-01-25-18:56:32
24.0,2.0,40.0,270.0,5.5,55.0,0.57218033,0.3860431,0.33330223,2026-01-25-18:57:38
20.0,0.9,40.0,280.0,8.5,60.0,0.51017994,0.4984348,0.23134029,2026-01-25-18:57:38
20.0,3.6,35.0,290.0,10.0,60.0,0.6486427,0.59060746,0.35708123,2026-01-25-18:57:38
20.0,1.0,40.0,290.0,8.5,60.0,0.5216234,0.50551313,0.23568049,2026-01-25-18:57:38
20.0,1.5,40.0,290.0,10.5,60.0,0.5728254,0.57065344,0.25292227,2026-01-25-18:57:38
26.0,4.9,35.0,290.0,10.5,55.0,0.50265604,0.6155922,0.48481122,2026-01-25-18:58:45
20.0,5.0,30.0,280.0,10.0,60.0,0.63663125,0.62801135,0.34153643,2026-01-25-18:58:45
20.0,2.8,40.0,280.0,8.5,50.0,0.66566503,0.44152638,0.3600225,2026-01-25-18:58:45
15.999999,4.0,35.0,270.0,10.0,35.0,0.656172,0.38859883,0.35256815,2026-01-25-18:58:45
20.0,5.0,40.0,180.0,11.0,10.0,0.53762907,0.23546676,0.62945056,2026-01-25-18:58:45
21.0,4.1,35.0,280.0,5.0,55.0,0.5638152,0.43266517,0.3307954,2026-01-25-18:59:48
19.0,3.0,40.0,290.0,6.5,60.0,0.6067758,0.44818124,0.3498557,2026-01-25-18:59:48
23.0,4.7,40.0,180.0,8.5,10.0,0.5286977,0.25692952,0.63609266,2026-01-25-18:59:48
27.0,5.0,30.0,280.0,10.0,55.0,0.5237925,0.5903235,0.32601783,2026-01-25-18:59:48
14.0,3.0,40.0,270.0,3.5,60.0,0.38112152,0.3345984,0.27102253,2026-01-25-18:59:48
20.0,1.9,40.0,290.0,9.5,60.0,0.61980563,0.540865,0.28179604,2026-01-25-19:00:55
20.0,2.1,40.0,290.0,10.5,60.0,0.6311501,0.57300854,0.29164255,2026-01-25-19:00:55
20.0,2.2,35.0,290.0,10.0,60.0,0.5378834,0.5595791,0.23266554,2026-01-25-19:00:55
20.0,2.3,40.0,290.0,10.5,60.0,0.645694,0.5751159,0.30697268,2026-01-25-19:00:55
10.0,2.2,35.0,160.0,4.5,25.0,0.26082575,0.13528904,0.24940595,2026-01-25-19:00:55
23.0,5.0,40.0,160.0,8.5,10.0,0.51628447,0.23510717,0.6501949,2026-01-25-19:01:56
20.0,3.6,30.0,280.0,10.5,60.0,0.56132984,0.59237176,0.22359969,2026-01-25-19:01:56
25.0,4.7,40.0,270.0,5.5,10.0,0.5373146,0.4159855,0.5995579,2026-01-25-19:01:56
20.0,2.9,40.0,290.0,9.5,60.0,0.67281204,0.5548852,0.3629736,2026-01-25-19:01:56
23.0,5.0,40.0,160.0,10.0,60.0,0.49205232,0.4680265,0.5944581,2026-01-25-19:01:56
20.0,5.0,40.0,90.0,10.5,10.0,0.5284533,0.0872062,0.6070177,2026-01-25-19:03:01
20.0,3.1,40.0,290.0,9.5,60.0,0.6716046,0.55971324,0.3816159,2026-01-25-19:03:01
20.0,3.7,40.0,290.0,9.5,60.0,0.6468003,0.5775602,0.43957528,2026-01-25-19:03:01
20.0,5.0,40.0,60.0,10.5,10.0,0.52328086,0.052135758,0.5895148,2026-01-25-19:03:01
23.0,5.0,40.0,110.0,8.5,10.0,0.5076638,0.15497622,0.63582313,2026-01-25-19:03:01
23.0,5.0,40.0,30.0,8.5,10.0,0.49387065,0.047320668,0.588603,2026-01-25-19:04:06
20.0,3.1,35.0,290.0,10.0,60.0,0.6228496,0.5760381,0.30955186,2026-01-25-19:04:06
20.0,3.8,40.0,290.0,9.5,60.0,0.64039075,0.5809369,0.44931212,2026-01-25-19:04:06
20.0,2.9,35.0,290.0,10.0,60.0,0.6068315,0.57121,0.29118168,2026-01-25-19:04:06
20.0,3.9,40.0,290.0,9.5,60.0,0.6336043,0.58440197,0.45901507,2026-01-25-19:04:06
20.0,4.4,40.0,290.0,9.5,60.0,0.5982914,0.6026533,0.5063204,2026-01-25-19:05:10
20.0,5.0,40.0,180.0,10.5,45.0,0.5439705,0.39272952,0.59438044,2026-01-25-19:05:10
20.0,3.7,35.0,270.0,10.0,50.0,0.6475196,0.5067644,0.37282345,2026-01-25-19:05:10
20.0,3.8,35.0,290.0,10.0,60.0,0.6523027,0.5972618,0.3762957,2026-01-25-19:05:10
23.0,5.0,40.0,180.0,8.0,15.0,0.5247559,0.27172136,0.64859027,2026-01-25-19:05:10
23.0,4.6,40.0,180.0,8.0,20.0,0.53829896,0.26088652,0.62312883,2026-01-25-19:06:15
15.999999,4.7,30.0,290.0,10.0,60.0,0.6404554,0.60101616,0.2551167,2026-01-25-19:06:15
20.0,3.9,35.0,270.0,10.0,50.0,0.6492071,0.51314646,0.3919911,2026-01-25-19:06:15
20.0,4.8,40.0,290.0,9.5,60.0,0.57585394,0.6176315,0.5415976,2026-01-25-19:06:15
20.0,2.3,35.0,270.0,10.0,50.0,0.54464173,0.47861734,0.24645993,2026-01-25-19:06:15
20.0,3.0,40.0,290.0,9.5,15.0,0.67271256,0.33287564,0.4194988,2026-01-25-19:07:14
28.0,4.8,40.0,180.0,7.5,15.0,0.45145854,0.30618334,0.59966815,2026-01-25-19:07:14
